POINT_ID,LC0_Desc,BDsample_0,coarse_mas,BDfine_0_2,coarse_vol,,
,Land Cover (Eurostat),BDsample_0_20_2018,coarse_mass_fraction,BDfine_0_20_2018_approx,coarse_volume_fraction_approx,,
35702280,Cropland,1.22,0.13,1.13,0.061,,
35782360,Grassland,1.383,0.12,1.3,0.064,,
35802352,Cropland,1.421,0.21,1.268,0.115,,
35822308,Cropland,1.528,0.12,1.447,0.071,,
36022316,Cropland,1.669,0.16,1.562,0.103,,
36062262,Grassland,1.291,0.05,1.257,0.025,,
36142378,Cropland,1.526,0.05,1.494,0.029,,
36142410,Cropland,1.28,0.17,1.159,0.084,,
36182272,Cropland,1.4,0.03,1.38,0.016,,
36182386,Cropland,1.408,0.1,1.339,0.054,,
36362380,Cropland,1.384,0.02,1.37,0.011,,
36382312,Grassland,1.29,0.05,1.256,0.025,,
36422392,Cropland,1.053,0.05,1.021,0.02,,
36462238,Woodland,1.308,0.04,1.281,0.02,,
36502284,Cropland,1.33,0.11,1.254,0.056,,
36522208,Woodland,0.866,0.31,0.666,0.103,,
36542372,Woodland,1.012,0.18,0.892,0.07,,
36582404,Woodland,0.914,0.33,0.693,0.116,,
36602258,Grassland,1.168,0.16,1.057,0.072,,
36602384,Grassland,1.139,0.02,1.126,0.009,,
36702298,Cropland,1.382,0.09,1.32,0.048,,
36822342,Woodland,0.722,0.18,0.623,0.05,,
36822426,Cropland,0.995,0.09,0.938,0.034,,
36842308,Cropland,0.446,0.06,0.424,0.01,,
36882384,Grassland,1.158,0.06,1.118,0.027,,
36962384,Grassland,1.047,0.06,1.009,0.024,,
36982404,Grassland,1.155,0.06,1.115,0.027,,
37002426,Grassland,1.273,0.07,1.226,0.034,,
37022386,Grassland,1.262,0.08,1.208,0.039,,
37062384,Cropland,1.201,0.11,1.126,0.051,,
37082290,Grassland,0.46,0.25,0.361,0.044,,
37082380,Grassland,1.219,0.18,1.091,0.084,,
37202358,Woodland,0.816,0.21,0.69,0.066,,
37342314,Woodland,0.277,0.1,0.252,0.011,,
37342350,Woodland,1.179,0.15,1.075,0.068,,
37442368,Cropland,1.32,0.05,1.286,0.025,,
37462370,Cropland,1.313,0.21,1.16,0.106,,
37562340,Woodland,0.672,0.05,0.646,0.013,,
37562394,Grassland,0.862,0.16,0.764,0.053,,
37562422,Grassland,0.71,0.44,0.452,0.12,,
37562430,Grassland,0.653,0.26,0.517,0.065,,
37582414,Grassland,0.805,0.26,0.648,0.081,,
37602420,Woodland,0.724,0.55,0.384,0.153,,
46284116,Woodland,0.117,0.19,0.096,0.009,,
46382836,Woodland,0.817,0.19,0.704,0.06,,
37222482,Grassland,0.919,0.09,0.864,0.032,,
37242460,Grassland,0.881,0.12,0.808,0.041,,
37262440,Grassland,1.262,0.27,1.06,0.131,,
37282430,Woodland,0.927,0.18,0.812,0.064,,
37282438,Woodland,0.679,0.38,0.467,0.099,,
37282474,Grassland,0.725,0.12,0.66,0.033,,
37282492,Grassland,0.814,0.27,0.649,0.084,,
37302458,Grassland,0.669,0.14,0.597,0.036,,
37362486,Grassland,0.827,0.3,0.64,0.095,,
37382484,Grassland,0.535,0.29,0.404,0.06,,
37382614,Grassland,0.888,0.21,0.756,0.072,,
37442606,Grassland,0.928,0.03,0.909,0.011,,
37462484,Grassland,0.587,0.21,0.486,0.047,,
37502514,Grassland,0.467,0.27,0.358,0.048,,
37542526,Grassland,0.938,0.13,0.856,0.047,,
37562466,Shrubland,0.729,0.37,0.512,0.104,,
37562596,Grassland,1.067,0.03,1.047,0.012,,
37602640,Shrubland,0.855,0.17,0.751,0.056,,
37622476,Woodland,0.582,0.45,0.356,0.101,,
37642496,Grassland,0.535,0.2,0.446,0.041,,
37642574,Grassland,1.185,0.23,1.019,0.105,,
37662516,Grassland,0.607,0.18,0.52,0.042,,
37682496,Grassland,0.72,0.12,0.655,0.033,,
37682550,Grassland,1.111,0.17,0.994,0.073,,
37682582,Woodland,0.629,0.17,0.544,0.041,,
37722504,Grassland,0.98,0.17,0.869,0.064,,
37722648,Grassland,1,0.1,0.936,0.038,,
37742592,Woodland,0.852,0.02,0.84,0.007,,
37782456,Grassland,1.001,0.14,0.909,0.054,,
37802452,Grassland,1.048,0.12,0.969,0.048,,
37802632,Grassland,0.813,0.07,0.773,0.022,,
37862536,Grassland,0.987,0.01,0.981,0.004,,
37882530,Bareland,1.163,0.13,1.074,0.058,,
37882584,Cropland,1.317,0.04,1.29,0.02,,
37982642,Grassland,1.111,0.06,1.072,0.026,,
38022606,Grassland,1.101,0.16,0.992,0.068,,
38082624,Grassland,0.98,0.08,0.93,0.03,,
38142550,Shrubland,1.165,0.28,0.959,0.125,,
38162602,Cropland,1.141,0.11,1.067,0.048,,
38202488,Woodland,0.947,0.31,0.737,0.113,,
38242470,Woodland,0.666,0.18,0.573,0.046,,
38262534,Woodland,0.967,0.01,0.961,0.004,,
38282488,Woodland,0.217,0.11,0.195,0.009,,
38302644,Grassland,1.607,0.06,1.569,0.037,,
38322442,Woodland,0.615,0.2,0.516,0.047,,
38342524,Woodland,0.533,0.28,0.407,0.057,,
38362496,Woodland,0.691,0.31,0.52,0.082,,
38362528,Woodland,0.628,0.26,0.496,0.063,,
38382440,Cropland,1.167,0.11,1.092,0.049,,
38422434,Cropland,1.216,0.17,1.096,0.079,,
38442450,Grassland,0.992,0.1,0.928,0.038,,
38462488,Cropland,1.31,0.29,1.089,0.146,,
38482508,Woodland,0.778,0.19,0.668,0.057,,
38522602,Grassland,1.202,0.02,1.189,0.009,,
38582456,Woodland,0.489,0.23,0.393,0.043,,
38722484,Grassland,1.052,0.17,0.937,0.069,,
38422548,Cropland,1.148,0.33,0.9,0.146,,
38422560,Woodland,0.357,0.35,0.243,0.048,,
38442534,Woodland,0.72,0.29,0.556,0.08,,
38462430,Grassland,0.948,0.19,0.825,0.069,,
38462556,Cropland,0.974,0.35,0.728,0.131,,
38482526,Shrubland,0.869,0.05,0.84,0.017,,
38542564,Grassland,0.866,0.08,0.819,0.027,,
38582504,Grassland,1.074,0.17,0.959,0.07,,
38622498,Grassland,0.972,0.2,0.84,0.075,,
38662572,Grassland,0.712,0.14,0.637,0.038,,
38782566,Grassland,1.175,0.21,1.026,0.095,,
38842486,Grassland,0.353,0.19,0.294,0.026,,
38862448,Grassland,1.055,0.27,0.865,0.11,,
38862478,Woodland,0.281,0.27,0.211,0.029,,
38882480,Woodland,0.455,0.31,0.332,0.054,,
38902586,Grassland,1.184,0.24,1.01,0.109,,
38922584,Woodland,0.759,0.17,0.662,0.05,,
38942568,Grassland,0.881,0.18,0.769,0.061,,
38962578,Grassland,1.154,0.33,0.906,0.146,,
38982480,Grassland,1.033,0.22,0.883,0.087,,
39022590,Cropland,1.347,0.15,1.241,0.078,,
39082546,Cropland,1.408,0.12,1.325,0.065,,
39202414,Woodland,0.674,0.14,0.601,0.036,,
39262484,Artificial land,1.529,0.07,1.483,0.041,,
39262586,Cropland,1.531,0.15,1.427,0.088,,
39322368,Cropland,1.055,0.16,0.947,0.065,,
39362548,Grassland,1.225,0.13,1.135,0.061,,
39362596,Cropland,1.395,0.17,1.274,0.091,,
39382432,Woodland,0.834,0.1,0.775,0.032,,
39382558,Cropland,1.372,0.06,1.331,0.032,,
39422452,Cropland,0.824,0.31,0.631,0.098,,
39442442,Grassland,1.326,0.04,1.299,0.02,,
39462542,Cropland,1.263,0.06,1.223,0.029,,
39482550,Cropland,1.366,0.03,1.346,0.016,,
39622348,Grassland,0.507,0.28,0.386,0.055,,
39622352,Woodland,0.389,0.79,0.093,0.118,,
39622388,Grassland,1.16,0.35,0.893,0.156,,
39622438,Woodland,0.131,0.22,0.103,0.011,,
39622492,Cropland,1.45,0.15,1.345,0.084,,
39622514,Woodland,0.702,0.22,0.582,0.059,,
39622528,Cropland,1.194,0.39,0.887,0.179,,
39642470,Grassland,0.586,0.45,0.359,0.101,,
39662496,Artificial land,0.57,0.26,0.447,0.057,,
39722416,Woodland,0.142,0.42,0.084,0.023,,
39782470,Cropland,1.406,0.02,1.393,0.011,,
39802484,Grassland,1.128,0.07,1.082,0.03,,
39802538,Woodland,0.485,0.09,0.448,0.017,,
39822552,Woodland,0.363,0.59,0.162,0.082,,
39842492,Grassland,1.145,0.11,1.07,0.048,,
39882450,Grassland,1.212,0.28,1.004,0.131,,
39942574,Woodland,0.262,0.16,0.224,0.016,,
39962440,Grassland,1.117,0.32,0.88,0.137,,
39982520,Woodland,0.859,0.04,0.835,0.013,,
40022438,Cropland,1.294,0.44,0.928,0.219,,
40042506,Cropland,1.256,0.22,1.096,0.106,,
40102530,Grassland,1.299,0.06,1.259,0.03,,
40222524,Woodland,0.611,0.26,0.481,0.061,,
40242526,Woodland,1.006,0.24,0.843,0.093,,
40462544,Woodland,0.768,0.6,0.373,0.177,,
40522484,Woodland,0.729,0.27,0.576,0.076,,
40522492,Grassland,0.993,0.21,0.853,0.08,,
40542494,Woodland,0.727,0.37,0.511,0.103,,
40542512,Woodland,0.549,0.45,0.334,0.095,,
40562532,Grassland,0.949,0.28,0.761,0.102,,
46424094,Woodland,0.166,0.26,0.125,0.017,,
39122320,Cropland,1.325,0.16,1.212,0.082,,
39162358,Grassland,1.518,0.15,1.414,0.088,,
39202282,Grassland,1.023,0.06,0.984,0.024,,
39222334,Bareland,1.448,0.11,1.373,0.061,,
39222348,Cropland,1.435,0.11,1.36,0.061,,
39522304,Grassland,1.472,0.06,1.432,0.034,,
39762280,Woodland,0.684,0.4,0.459,0.105,,
39762394,Woodland,0.488,0.51,0.264,0.096,,
39822308,Cropland,1.4,0.31,1.16,0.167,,
39842378,Shrubland,1.107,0.41,0.791,0.175,,
40022234,Woodland,1.001,0.2,0.868,0.077,,
40022388,Grassland,0.933,0.21,0.797,0.075,,
40082242,Woodland,0.96,0.31,0.748,0.114,,
40082404,Woodland,0.894,0.47,0.565,0.162,,
40102270,Woodland,0.931,0.06,0.894,0.021,,
40102396,Woodland,0.752,0.33,0.557,0.095,,
40122406,Woodland,0.76,0.38,0.53,0.111,,
40442268,Woodland,1.178,0.03,1.158,0.014,,
40462302,Woodland,0.719,0.51,0.41,0.141,,
40462418,Woodland,0.796,0.44,0.515,0.135,,
40522348,Woodland,1.192,0.41,0.866,0.188,,
40542300,Shrubland,0.522,0.22,0.426,0.044,,
40642274,Woodland,1.042,0.26,0.861,0.104,,
40722296,Woodland,0.537,0.49,0.305,0.101,,
40822302,Woodland,0.68,0.53,0.371,0.139,,
40882330,Woodland,1.109,0.16,0.999,0.068,,
41122308,Woodland,0.639,0.43,0.407,0.106,,
46741570,Cropland,1.07,0.13,0.984,0.054,,
46202440,Shrubland,0.774,0.01,0.768,0.003,,
47242494,Woodland,0.216,0,0.216,0,,
47262412,Woodland,0.684,0.03,0.669,0.008,,
47282424,Woodland,0.113,0.01,0.112,0,,
47422412,Woodland,0.722,0,0.722,0,,
47522416,Woodland,1.162,0,1.162,0,,
47622390,Grassland,0.931,0.01,0.925,0.004,,
47642424,Grassland,0.738,0.05,0.711,0.014,,
47682402,Grassland,0.867,0.04,0.844,0.013,,
47802318,Woodland,0.626,0.02,0.616,0.005,,
47882408,Woodland,0.543,0.01,0.538,0.002,,
47942316,Woodland,0.603,0.1,0.556,0.023,,
48462300,Shrubland,0.772,0,0.772,0,,
48822296,Woodland,0.78,0.01,0.774,0.003,,
47602574,Woodland,1.218,0.03,1.198,0.014,,
47702576,Grassland,1.368,0.01,1.361,0.005,,
47722586,Woodland,0.592,0,0.592,0,,
48142494,Woodland,0.857,0,0.857,0,,
48162584,Woodland,0.556,0.02,0.547,0.004,,
48282506,Grassland,1.054,0.01,1.048,0.004,,
49902530,Bareland,1.299,0,1.299,0,,
49922748,Grassland,1.32,0.21,1.167,0.107,,
50062712,Cropland,1.63,0.04,1.605,0.025,,
50102734,Bareland,1.193,0.04,1.167,0.018,,
50142760,Shrubland,1.357,0.02,1.344,0.01,,
50242736,Woodland,1.125,0.01,1.118,0.004,,
50282716,Woodland,1.321,0.01,1.314,0.005,,
50282744,Woodland,1.371,0.08,1.317,0.042,,
50322756,Woodland,1.306,0.16,1.193,0.08,,
50322774,Cropland,1.546,0.07,1.5,0.042,,
50362720,Woodland,1.281,0.02,1.268,0.01,,
50382730,Cropland,1.506,0.05,1.473,0.029,,
50722734,Cropland,1.452,0.04,1.425,0.022,,
50742712,Woodland,1.101,0,1.101,0,,
50782712,Woodland,1.328,0,1.328,0,,
46803982,Woodland,0.321,0.26,0.245,0.032,,
48702706,Cropland,1.725,0.06,1.689,0.04,,
48782686,Grassland,0.679,0.11,0.622,0.029,,
49062684,Cropland,0.835,0.22,0.7,0.071,,
49342736,Cropland,1.662,0.06,1.624,0.038,,
49682686,Grassland,0.973,0.06,0.936,0.022,,
49822698,Cropland,1.038,0.05,1.006,0.02,,
49862710,Cropland,1.222,0.07,1.175,0.033,,
49882700,Cropland,1.252,0.06,1.211,0.029,,
49962684,Cropland,1.305,0.05,1.272,0.025,,
48322710,Cropland,1.287,0.08,1.233,0.04,,
48342670,Cropland,1.258,0.05,1.225,0.024,,
48342706,Cropland,1.359,0.05,1.326,0.026,,
48362746,Cropland,1.422,0.05,1.389,0.027,,
48402618,Cropland,1.104,0.07,1.058,0.03,,
48462686,Woodland,0.46,0.36,0.314,0.064,,
48482748,Cropland,1.155,0.23,0.991,0.102,,
48542772,Cropland,1.134,0.1,1.067,0.044,,
48622646,Woodland,0.817,0.12,0.747,0.038,,
48702630,Grassland,1.108,0.11,1.035,0.047,,
48902764,Bareland,1.178,0.09,1.118,0.041,,
48982754,Grassland,0.861,0.1,0.801,0.033,,
49062756,Bareland,1.316,0.07,1.268,0.035,,
48742590,Cropland,1.836,0.07,1.796,0.049,,
48882576,Woodland,1.455,0.16,1.342,0.09,,
49162664,Cropland,1.521,0.02,1.508,0.012,,
49242634,Cropland,1.385,0.03,1.365,0.016,,
49302672,Cropland,1.764,0.05,1.735,0.034,,
49342622,Woodland,1.054,0.06,1.015,0.024,,
49402656,Woodland,1.037,0.02,1.024,0.008,,
49482568,Cropland,1.363,0.07,1.316,0.037,,
49742582,Cropland,1.098,0.26,0.913,0.11,,
49902614,Cropland,1.39,0.11,1.314,0.059,,
49942602,Cropland,1.331,0.11,1.255,0.056,,
49982656,Cropland,1.195,0.06,1.155,0.028,,
50002612,Cropland,0.991,0.13,0.907,0.05,,
50022582,Cropland,1.144,0.08,1.09,0.035,,
50702782,Bareland,1.038,0.04,1.012,0.016,,
50962762,Bareland,1.278,0.19,1.141,0.093,,
51002852,Cropland,1.281,0.05,1.248,0.025,,
51142790,Cropland,1.235,0.04,1.208,0.019,,
51242884,Grassland,1.358,0.1,1.289,0.052,,
51362806,Grassland,1.457,0.03,1.437,0.017,,
51802860,Cropland,0.968,0.01,0.961,0.004,,
51862862,Bareland,0.876,0,0.876,0,,
51982864,Cropland,1.321,0.13,1.231,0.066,,
50622776,Cropland,1.256,0.21,1.104,0.101,,
50642762,Cropland,1.182,0.12,1.1,0.055,,
50862724,Bareland,1.154,0.12,1.073,0.053,,
50962748,Cropland,1.512,0.02,1.499,0.012,,
51102712,Cropland,1.055,0.24,0.888,0.097,,
51142754,Bareland,1.281,0.13,1.19,0.064,,
51282726,Cropland,1.103,0.05,1.071,0.021,,
51402742,Bareland,0.833,0.04,0.81,0.013,,
51602826,Cropland,1.458,0.14,1.36,0.078,,
51622792,Grassland,1.551,0.02,1.538,0.012,,
51722766,Cropland,1.509,0.06,1.47,0.035,,
51762786,Artificial land,1.274,0.11,1.198,0.054,,
51762822,Cropland,1.395,0.07,1.347,0.038,,
51782848,Cropland,1.49,0.11,1.415,0.063,,
51802810,Cropland,1.548,0.02,1.535,0.012,,
51862780,Bareland,1.213,0.03,1.193,0.014,,
51882740,Grassland,1.04,0.06,1.001,0.024,,
51942720,Cropland,1.244,0.01,1.237,0.005,,
51982734,Cropland,1.45,0.02,1.437,0.011,,
52002852,Cropland,1.309,0.05,1.276,0.025,,
52042834,Grassland,1.181,0.03,1.161,0.014,,
52062776,Woodland,1.538,0.02,1.525,0.012,,
52102872,Woodland,1.343,0.1,1.275,0.052,,
52142764,Cropland,1.515,0.11,1.441,0.064,,
52142830,Woodland,1.478,0.03,1.459,0.017,,
52142848,Woodland,1.437,0,1.437,0,,
52142866,Cropland,1.666,0.07,1.622,0.045,,
52262824,Cropland,1.456,0.04,1.429,0.022,,
52262878,Woodland,1.33,0.07,1.282,0.036,,
52342860,Woodland,1.196,0.19,1.061,0.087,,
52382854,Cropland,1.153,0.06,1.113,0.027,,
52402816,Woodland,1.313,0.02,1.299,0.01,,
52402838,Cropland,1.282,0.05,1.248,0.025,,
52402856,Shrubland,1.636,0.23,1.472,0.145,,
50042692,Cropland,1.494,0.03,1.475,0.017,,
50102604,Cropland,1.376,0.07,1.329,0.037,,
50242604,Cropland,1.277,0.02,1.263,0.01,,
50242658,Grassland,1.195,0.09,1.134,0.041,,
50282676,Grassland,1.334,0.03,1.314,0.015,,
50322648,Cropland,1.447,0.05,1.413,0.028,,
50382636,Woodland,1.389,0.13,1.298,0.069,,
50682696,Bareland,1.395,0.05,1.362,0.027,,
50822626,Grassland,1.213,0.03,1.193,0.014,,
50882638,Grassland,1.548,0.07,1.502,0.042,,
50902644,Cropland,0.908,0,0.908,0,,
51122668,Grassland,1.262,0.05,1.229,0.024,,
51142628,Cropland,0.874,0.05,0.844,0.017,,
51682690,Grassland,1.372,0.08,1.318,0.042,,
51682726,Grassland,1.002,0,1.002,0,,
51722712,Woodland,0.913,0.02,0.901,0.007,,
30283550,Grassland,0.289,0.49,0.156,0.054,,
31003478,Wetlands,0.188,0.05,0.179,0.004,,
31063480,Grassland,1.328,0.05,1.295,0.026,,
31103548,Grassland,0.799,0.26,0.643,0.08,,
31523558,Wetlands,0.383,0.4,0.244,0.059,,
31783686,Grassland,1.085,0.28,0.885,0.117,,
30303360,Grassland,0.943,0.32,0.725,0.116,,
30623360,Grassland,1.058,0.36,0.793,0.146,,
30663346,Grassland,1.03,0.09,0.971,0.036,,
30823370,Grassland,1.04,0.31,0.819,0.124,,
31083442,Grassland,0.714,0.24,0.581,0.066,,
31123392,Grassland,1.16,0.15,1.056,0.067,,
31163396,Grassland,1.108,0.22,0.953,0.094,,
31163428,Grassland,1.165,0.12,1.083,0.054,,
31523384,Grassland,0.964,0.24,0.804,0.089,,
31703420,Grassland,0.923,0.24,0.766,0.085,,
31803412,Grassland,1.047,0.04,1.021,0.016,,
31963440,Cropland,1.357,0.24,1.179,0.125,,
31983538,Grassland,0.73,0.7,0.272,0.196,,
32383504,Grassland,0.852,0.08,0.805,0.026,,
32423468,Shrubland,0.427,0.19,0.357,0.031,,
41022358,Woodland,0.66,0.34,0.477,0.086,,
41042398,Woodland,0.785,0.33,0.584,0.1,,
41082390,Woodland,0.84,0.19,0.724,0.061,,
41082462,Woodland,0.929,0.33,0.706,0.118,,
41122362,Grassland,0.761,0.1,0.706,0.029,,
41122412,Grassland,0.746,0.07,0.708,0.02,,
41162386,Woodland,0.753,0.25,0.608,0.072,,
41242442,Cropland,0.926,0.1,0.864,0.036,,
41242460,Grassland,0.918,0.08,0.869,0.028,,
41302368,Woodland,0.785,0.13,0.711,0.039,,
41382474,Grassland,0.813,0.12,0.743,0.038,,
41442404,Grassland,0.83,0.22,0.696,0.07,,
41442462,Cropland,0.986,0.07,0.942,0.027,,
41482416,Cropland,0.869,0.17,0.764,0.057,,
41502450,Bareland,1.042,0.17,0.928,0.068,,
41522416,Cropland,0.858,0.19,0.741,0.063,,
41562402,Cropland,0.868,0.07,0.827,0.023,,
41582462,Cropland,0.875,0.07,0.833,0.024,,
41602484,Grassland,0.81,0.03,0.793,0.009,,
41622476,Grassland,0.853,0.04,0.83,0.013,,
41682400,Cropland,0.818,0.14,0.735,0.044,,
41702430,Cropland,0.983,0.08,0.932,0.03,,
41722428,Woodland,0.732,0.1,0.677,0.028,,
41762422,Grassland,0.953,0.06,0.916,0.022,,
41782388,Cropland,0.929,0.26,0.757,0.093,,
41782412,Cropland,0.912,0.2,0.785,0.07,,
41822402,Cropland,0.816,0.29,0.637,0.091,,
41822414,Grassland,0.808,0.05,0.779,0.016,,
41862472,Cropland,0.953,0.07,0.91,0.026,,
41902400,Cropland,0.948,0.12,0.872,0.044,,
41902558,Woodland,0.727,0.03,0.711,0.008,,
41922420,Cropland,0.924,0.11,0.856,0.039,,
41922438,Cropland,0.896,0.02,0.884,0.007,,
42022404,Artificial land,0.896,0.13,0.816,0.045,,
42142394,Grassland,0.866,0.08,0.819,0.027,,
42242404,Grassland,0.834,0.1,0.775,0.032,,
42242422,Cropland,0.86,0.09,0.806,0.03,,
42262432,Cropland,1.024,0.09,0.966,0.035,,
42422416,Cropland,0.929,0.19,0.807,0.068,,
40922518,Woodland,0.81,0.12,0.74,0.037,,
41102514,Woodland,0.94,0.53,0.546,0.192,,
41262512,Woodland,0.606,0.08,0.568,0.019,,
41362526,Grassland,0.77,0.1,0.714,0.03,,
41402524,Woodland,0.664,0.08,0.623,0.02,,
41462518,Grassland,0.739,0.04,0.718,0.011,,
42782380,Woodland,0.997,0.41,0.698,0.157,,
42182510,Grassland,1.06,0.11,0.987,0.045,,
42322510,Cropland,1.164,0.08,1.111,0.036,,
42362456,Cropland,1.304,0.05,1.271,0.025,,
42402468,Cropland,1.365,0.04,1.338,0.021,,
42482476,Cropland,1.397,0.3,1.166,0.161,,
42522534,Woodland,0.868,0.09,0.814,0.03,,
42662462,Cropland,1.48,0.21,1.328,0.12,,
42722438,Grassland,1.053,0.17,0.938,0.069,,
42722500,Woodland,1.089,0.16,0.98,0.067,,
42722532,Woodland,0.85,0.23,0.708,0.075,,
42782484,Cropland,1.23,0.03,1.21,0.014,,
42822448,Cropland,1.62,0.06,1.582,0.037,,
42882534,Grassland,0.886,0.32,0.676,0.109,,
42942490,Cropland,1.195,0.06,1.155,0.028,,
42982530,Woodland,1.095,0.32,0.86,0.135,,
43022470,Cropland,1.435,0.08,1.381,0.044,,
43022488,Cropland,1.28,0.17,1.159,0.084,,
43042466,Cropland,1.315,0.03,1.295,0.015,,
43182496,Cropland,1.35,0.11,1.274,0.057,,
43202452,Cropland,1.029,0.11,0.957,0.044,,
43342562,Woodland,0.572,0.07,0.54,0.015,,
43402550,Grassland,0.863,0.32,0.657,0.106,,
43562476,Grassland,1.098,0.46,0.736,0.194,,
43622524,Woodland,0.805,0.53,0.452,0.164,,
43682430,Cropland,1.157,0.19,1.023,0.085,,
43722430,Cropland,1.176,0.04,1.149,0.018,,
43822458,Grassland,1.097,0.15,0.995,0.063,,
43982428,Cropland,1.232,0.07,1.185,0.033,,
46904136,Woodland,0.422,0.24,0.334,0.039,,
46022134,Shrubland,0.668,0.42,0.434,0.108,,
46202106,Cropland,0.603,0.03,0.589,0.007,,
46202116,Grassland,0.561,0.74,0.173,0.16,,
46302152,Grassland,0.729,0.52,0.41,0.146,,
46482134,Cropland,0.729,0.01,0.723,0.003,,
46502082,Woodland,0.399,0.83,0.078,0.127,,
46502158,Cropland,0.674,0,0.674,0,,
46562146,Cropland,0.599,0.29,0.456,0.067,,
46842128,Cropland,0.636,0.13,0.571,0.032,,
46922116,Grassland,0.543,0.05,0.521,0.01,,
46982080,Cropland,1.019,0.26,0.84,0.102,,
47022062,Cropland,0.952,0.1,0.889,0.037,,
47222114,Grassland,1.38,0.01,1.373,0.005,,
47402096,Cropland,0.913,0.2,0.785,0.07,,
46602010,Cropland,0.847,0.04,0.823,0.013,,
46622038,Cropland,0.971,0.12,0.895,0.045,,
46682050,Cropland,1.301,0.13,1.211,0.065,,
46742002,Cropland,1.068,0.13,0.981,0.053,,
46982044,Woodland,0.752,0.12,0.685,0.035,,
47461998,Grassland,1.237,0.13,1.147,0.062,,
47681988,Cropland,1.179,0.33,0.928,0.15,,
47821962,Cropland,1.113,0.1,1.046,0.043,,
48021928,Grassland,1.181,0.02,1.168,0.009,,
47502046,Cropland,1.069,0.09,1.01,0.037,,
47582082,Cropland,1.038,0.12,0.959,0.048,,
47602098,Cropland,0.886,0.01,0.88,0.003,,
47702092,Cropland,0.957,0.16,0.854,0.059,,
47842050,Cropland,1.039,0.05,1.007,0.02,,
47882038,Cropland,0.946,0.16,0.844,0.058,,
47902078,Cropland,1.034,0.16,0.928,0.064,,
48042028,Cropland,0.945,0.03,0.926,0.011,,
48342036,Cropland,1.171,0.17,1.052,0.077,,
48542012,Grassland,0.98,0.17,0.869,0.064,,
48542026,Cropland,0.983,0.15,0.885,0.057,,
49262008,Cropland,1.144,0.14,1.048,0.062,,
49601964,Cropland,0.872,0.05,0.843,0.017,,
49701980,Cropland,0.959,0.07,0.915,0.026,,
49741978,Cropland,0.941,0.13,0.859,0.047,,
49741988,Cropland,0.913,0.22,0.772,0.077,,
50001942,Cropland,0.993,0.07,0.948,0.027,,
50141940,Cropland,0.957,0.06,0.919,0.022,,
50241908,Cropland,1.068,0.06,1.029,0.025,,
50241926,Cropland,1.08,0.11,1.007,0.046,,
50241938,Cropland,1.245,0.12,1.162,0.057,,
50241952,Cropland,1.445,0.05,1.411,0.028,,
50361942,Cropland,1.216,0.08,1.162,0.037,,
48681954,Cropland,1.551,0.03,1.532,0.018,,
48781948,Cropland,1.209,0.24,1.034,0.112,,
48381694,Woodland,0.622,0.34,0.447,0.081,,
48421886,Grassland,0.891,0.1,0.83,0.034,,
48501738,Cropland,0.723,0.05,0.697,0.014,,
48701838,Woodland,0.77,0.44,0.495,0.13,,
48781756,Woodland,0.855,0.11,0.789,0.036,,
48801836,Cropland,0.877,0.23,0.732,0.078,,
48861746,Woodland,0.77,0.11,0.708,0.033,,
48881748,Woodland,0.865,0.18,0.754,0.06,,
48881820,Grassland,0.868,0.27,0.696,0.09,,
48941776,Shrubland,1.351,0.11,1.275,0.057,,
48941830,Woodland,0.64,0.28,0.495,0.069,,
49081786,Cropland,0.833,0.08,0.787,0.026,,
49101820,Cropland,0.873,0.06,0.837,0.02,,
49161826,Cropland,0.916,0.11,0.848,0.039,,
46921612,Cropland,1.495,0.12,1.413,0.069,,
47201648,Woodland,0.943,0.03,0.925,0.011,,
47321578,Cropland,1.466,0.05,1.433,0.028,,
45581630,Cropland,1.224,0.01,1.217,0.005,,
45601646,Cropland,1.153,0.25,0.973,0.111,,
45721660,Cropland,1.454,0.24,1.276,0.134,,
45821652,Cropland,1.365,0.04,1.338,0.021,,
46121612,Cropland,1.555,0.32,1.307,0.191,,
46181644,Grassland,1.315,0.26,1.12,0.132,,
46241610,Cropland,1.353,0.11,1.277,0.057,,
46381602,Cropland,1.24,0.09,1.179,0.043,,
46401640,Grassland,1.566,0.08,1.514,0.048,,
46461650,Cropland,1.45,0.05,1.417,0.028,,
46581654,Cropland,1.266,0.03,1.246,0.015,,
46681582,Cropland,1.237,0.19,1.102,0.09,,
46761582,Cropland,1.231,0.26,1.039,0.123,,
46861592,Cropland,1.327,0.14,1.229,0.071,,
46901572,Grassland,1.228,0.12,1.146,0.057,,
46941586,Cropland,1.34,0.04,1.313,0.021,,
47041596,Grassland,1.208,0.05,1.174,0.023,,
47161630,Cropland,1.267,0.05,1.234,0.024,,
47221592,Grassland,1.503,0.12,1.421,0.069,,
47221618,Cropland,1.194,0.09,1.133,0.041,,
47301568,Shrubland,0.917,0.11,0.849,0.039,,
47361656,Grassland,1.458,0.1,1.39,0.056,,
47401614,Grassland,1.148,0.03,1.128,0.013,,
47621670,Grassland,1.167,0.02,1.154,0.009,,
47721542,Cropland,1.059,0.1,0.993,0.041,,
41681964,Grassland,1.024,0.35,0.772,0.138,,
41881876,Grassland,0.815,0.11,0.751,0.034,,
41881930,Shrubland,0.799,0.24,0.656,0.074,,
